3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00654787112747	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.153142000847	3.2576473271e-05	0.0391243443985	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.107534938268	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.0586702283611	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00654787112747	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.114050232922	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.0358666970714	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.0977619962863	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00980551845457	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00980551845457	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.0423819917256	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	0.0260937550901	0.0163208131088	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.0195784604359	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00654787112747	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.0619278756882	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.0358666970714	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	0.00654787112747	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00980551845457	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00654787112747	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00980551845457	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00654787112747	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	0.00329022380037	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	3.2576473271e-05	
